Global Statistics
Total number of particles:,5501
Surface Coverage (%):,34.37
Total grain area (µm²):,133844.25
Mean grain area (µm²):,24.33
Particle density (particles/µm²):,0.014128

Size Distribution Statistics
Mean area (µm²):,24.33
Median area (µm²):,20.25
Standard deviation of area (µm²):,15.81
Mean perimeter (µm):,19.93
Median perimeter (µm):,17.81
Standard deviation of perimeter (µm):,8.77

Individual Grain Measurements
Grain #,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter
3124,18.25,9.64,-82.32,11.63,8.08,15.49
3125,18.25,9.64,-64.27,10.77,8.92,16.4
3126,18.25,9.64,26.74,10.64,9.36,16.31
3127,18.25,9.64,19.74,11.22,9.03,18.31
3128,18.25,9.64,6.2,11.38,9.0,17.8
3129,18.25,9.64,-4.32,10.72,8.79,15.69
3130,18.25,9.64,-85.09,11.53,8.93,17.61
3131,18.25,9.64,-60.02,10.26,9.41,17.62
3132,18.25,9.64,-33.53,10.66,9.5,17.9
3133,18.25,9.64,-88.29,10.23,9.25,16.19
3134,18.25,9.64,-51.53,11.65,8.25,17.02
3135,18.25,9.64,17.48,11.12,8.59,16.31
3136,18.25,9.64,-73.47,11.24,8.67,17.69
3137,18.25,9.64,-76.03,11.74,7.95,15.78
3138,18.25,9.64,-67.08,11.04,8.64,16.4
3139,18.25,9.64,-85.78,11.82,8.41,17.61
3140,18.25,9.64,-64.85,12.06,8.51,19.23
3141,18.25,9.64,-67.72,15.72,6.59,20.14
3142,18.25,9.64,-73.84,10.56,9.29,17.31
3143,18.0,9.57,-65.09,13.4,7.74,18.73
3144,18.0,9.57,-61.9,12.38,7.7,16.02
3145,18.0,9.57,-51.43,11.96,7.79,15.31
3146,18.0,9.57,67.5,9.92,9.56,15.36
3147,18.0,9.57,-39.16,10.68,9.4,18.31
3148,18.0,9.57,56.66,11.49,8.82,17.61
3149,18.0,9.57,-78.06,10.05,9.51,15.9
3150,18.0,9.57,12.97,10.5,9.4,19.14
3151,18.0,9.57,-17.6,10.61,8.81,16.31
3152,18.0,9.57,38.2,10.93,8.83,16.31
3153,18.0,9.57,21.43,11.4,8.71,16.47
3154,18.0,9.57,-87.64,11.14,8.69,17.11
3155,18.0,9.57,-23.75,10.79,8.8,16.73
3156,18.0,9.57,-62.1,11.14,8.63,16.31
3157,18.0,9.57,-21.63,10.55,9.46,16.69
3158,18.0,9.57,29.28,10.81,9.13,17.05
3159,18.0,9.57,57.83,10.25,9.3,16.92
3160,18.0,9.57,-61.57,10.31,9.14,14.49
3161,18.0,9.57,67.58,11.05,8.42,15.49
3162,18.0,9.57,-81.68,10.24,9.28,16.19
3163,18.0,9.57,-26.24,10.78,9.09,16.61
3164,18.0,9.57,-76.23,11.27,8.78,17.8
3165,18.0,9.57,-35.84,11.18,8.76,16.61
3166,18.0,9.57,-16.39,10.32,9.12,15.57
3167,18.0,9.57,57.69,10.29,9.54,17.4
3168,18.0,9.57,44.28,10.14,9.38,16.07
3169,18.0,9.57,2.31,11.22,8.6,17.11
3170,18.0,9.57,19.47,10.62,8.75,15.49
3171,18.0,9.57,-46.25,9.97,9.62,16.61
3172,18.0,9.57,-9.19,10.36,9.12,16.71
3173,18.0,9.57,-38.1,10.06,9.28,15.49
3174,18.0,9.57,7.15,10.46,8.96,16.19
3175,18.0,9.57,70.5,12.32,7.71,17.81
3176,18.0,9.57,53.94,10.37,9.11,16.19
3177,18.0,9.57,16.4,11.42,8.33,16.81
3178,18.0,9.57,81.36,10.64,9.4,16.61
3179,18.0,9.57,-67.38,10.99,8.68,16.31
3180,18.0,9.57,-53.91,10.1,9.33,16.61
3181,18.0,9.57,-45.06,10.35,9.14,16.11
3182,18.0,9.57,-62.36,11.88,7.93,16.94
3183,18.0,9.57,-46.83,10.62,8.81,15.78
3184,18.0,9.57,23.1,11.03,9.06,17.28
3185,18.0,9.57,55.78,10.62,8.69,14.9
3186,18.0,9.57,43.8,12.14,8.27,18.23
3187,18.0,9.57,-85.43,10.54,9.35,16.9
3188,18.0,9.57,-89.46,10.45,8.94,15.49
3189,18.0,9.57,-85.46,12.14,7.89,16.78
3190,18.0,9.57,32.56,10.5,9.08,15.49
3191,18.0,9.57,63.01,12.54,8.47,18.69
3192,17.75,9.51,87.94,10.15,9.19,16.69
3193,17.75,9.51,-46.76,11.37,8.26,16.81
3194,17.75,9.51,-15.89,14.57,6.64,18.52
3195,17.75,9.51,84.63,14.99,6.95,20.44
3196,17.75,9.51,-32.75,11.41,8.17,16.4
3197,17.75,9.51,61.47,12.22,8.39,18.09
3198,17.75,9.51,-57.85,11.14,8.45,15.49
3199,17.75,9.51,43.75,9.74,9.52,16.09
3200,17.75,9.51,67.67,10.62,8.67,15.4
3201,17.75,9.51,6.2,11.16,8.44,16.61
3202,17.75,9.51,-47.14,10.91,8.5,16.69
3203,17.75,9.51,-82.63,10.61,8.87,15.19
3204,17.75,9.51,-71.16,10.56,8.91,15.31
3205,17.75,9.51,-87.16,12.23,7.81,17.11
3206,17.75,9.51,57.61,10.41,9.06,16.07
3207,17.75,9.51,-9.11,11.67,8.63,18.02
3208,17.75,9.51,-72.53,10.36,8.96,16.19
3209,17.75,9.51,-9.48,11.24,8.36,17.19
3210,17.75,9.51,81.78,12.34,7.85,16.38
3211,17.75,9.51,75.55,10.79,8.63,16.31
3212,17.75,9.51,-69.91,11.4,8.17,15.74
3213,17.75,9.51,-36.64,12.06,8.36,18.52
3214,17.75,9.51,26.77,10.33,8.86,15.07
3215,17.75,9.51,36.54,11.29,8.4,17.11
3216,17.75,9.51,-4.46,9.98,9.72,16.19
3217,17.75,9.51,-42.79,10.52,9.17,15.78
3218,17.75,9.51,-53.27,10.3,9.08,15.9
3219,17.75,9.51,-20.04,10.23,9.16,16.31
3220,17.75,9.51,-89.51,12.41,8.48,20.0
3221,17.75,9.51,-66.24,11.12,8.95,16.9
3222,17.75,9.51,-76.96,10.75,8.56,15.36
3223,17.75,9.51,88.95,10.26,9.03,15.61
3224,17.75,9.51,-53.49,10.36,8.88,16.11
3225,17.75,9.51,-48.16,10.84,8.77,16.9
3226,17.75,9.51,-56.26,10.54,9.05,17.5
3227,17.75,9.51,-38.9,10.77,8.59,15.9
3228,17.75,9.51,-36.46,15.78,7.11,19.09
3229,17.75,9.51,-9.67,11.48,8.3,16.07
3230,17.75,9.51,24.72,10.8,9.24,17.88
3231,17.75,9.51,68.18,15.76,6.53,19.4
3232,17.75,9.51,58.56,11.5,8.16,15.99
3233,17.5,9.44,-77.09,10.89,8.7,16.69
3234,17.5,9.44,-49.29,10.54,8.7,16.09
3235,17.5,9.44,-67.49,11.07,8.22,15.4
3236,17.5,9.44,31.12,10.18,8.97,15.49
3237,17.5,9.44,64.06,10.17,9.1,16.81
3238,17.5,9.44,5.37,11.26,8.33,16.31
3239,17.5,9.44,51.74,12.71,8.48,18.92
3240,17.5,9.44,-84.99,11.08,9.24,18.3
3241,17.5,9.44,17.46,11.3,8.39,16.17
3242,17.5,9.44,66.94,10.35,9.04,15.9
3243,17.5,9.44,-41.39,11.36,8.98,17.21
3244,17.5,9.44,-33.96,10.9,8.43,15.19
3245,17.5,9.44,-17.44,10.86,8.52,15.78
3246,17.5,9.44,-72.15,12.35,7.61,17.61
3247,17.5,9.44,55.98,10.77,9.55,18.61
3248,17.5,9.44,-65.26,10.79,8.36,15.49
3249,17.5,9.44,35.23,11.35,8.16,16.49
3250,17.5,9.44,-33.45,10.65,8.62,15.49
3251,17.5,9.44,-52.14,12.58,7.31,16.49
3252,17.5,9.44,-59.3,10.08,9.28,15.78
3253,17.5,9.44,33.85,11.26,8.26,16.09
3254,17.5,9.44,-70.15,10.08,9.18,15.78
3255,17.5,9.44,-58.23,10.67,8.67,16.07
3256,17.5,9.44,-54.2,10.33,8.82,15.9
3257,17.5,9.44,-55.16,12.62,7.28,16.31
3258,17.5,9.44,-58.06,10.3,8.9,15.07
3259,17.5,9.44,-51.53,11.66,8.38,17.0
3260,17.5,9.44,-37.65,10.3,9.0,16.28
3261,17.5,9.44,-76.73,11.11,8.28,15.61
3262,17.5,9.44,73.3,12.71,7.25,16.61
3263,17.5,9.44,13.05,10.76,8.58,16.19
3264,17.5,9.44,-67.72,11.12,8.26,15.9
3265,17.5,9.44,-70.28,11.29,8.27,16.9
3266,17.5,9.44,-46.33,10.35,8.76,14.9
3267,17.5,9.44,51.55,11.74,7.78,16.31
3268,17.5,9.44,-20.5,10.26,9.01,16.31
3269,17.5,9.44,-66.88,10.49,8.82,15.9
3270,17.5,9.44,15.98,12.38,7.94,17.71
3271,17.5,9.44,-82.11,11.5,8.05,16.73
3272,17.5,9.44,32.05,11.28,8.57,15.49
3273,17.5,9.44,-46.29,10.66,9.03,17.62
3274,17.5,9.44,-57.32,13.5,7.41,16.9
3275,17.5,9.44,60.68,10.0,9.75,16.61
3276,17.5,9.44,58.47,10.76,8.77,16.73
3277,17.5,9.44,57.83,10.78,8.57,15.78
3278,17.5,9.44,55.68,10.85,8.46,15.78
3279,17.5,9.44,83.59,13.29,7.13,17.73
3280,17.5,9.44,-39.82,11.5,8.35,17.4
3281,17.5,9.44,-68.7,9.63,9.35,15.07
3282,17.25,9.37,-10.18,13.47,7.17,18.02
3283,17.25,9.37,-39.94,11.12,8.19,16.59
3284,17.25,9.37,25.92,10.21,8.79,16.11
3285,17.25,9.37,-81.19,11.12,8.16,16.19
3286,17.25,9.37,-52.42,10.45,8.6,15.67
3287,17.25,9.37,76.88,10.29,8.93,15.61
3288,17.25,9.37,42.5,10.73,8.89,16.81
3289,17.25,9.37,-66.05,12.67,7.68,17.52
3290,17.25,9.37,19.72,11.67,7.93,17.11
3291,17.25,9.37,70.34,9.61,9.35,15.19
3292,17.25,9.37,18.2,10.01,9.28,16.61
3293,17.25,9.37,48.4,10.43,8.83,15.36
3294,17.25,9.37,79.97,10.54,8.74,16.38
3295,17.25,9.37,-89.75,10.96,8.22,15.81
3296,17.25,9.37,-52.36,10.33,8.81,15.49
3297,17.25,9.37,-62.71,10.39,8.81,15.66
3298,17.25,9.37,-55.83,11.01,8.35,17.11
3299,17.25,9.37,-12.02,10.41,8.57,15.61
3300,17.25,9.37,-40.68,10.31,8.72,15.9
3301,17.25,9.37,1.96,10.43,8.83,16.38
3302,17.25,9.37,9.92,10.54,8.63,15.9
3303,17.25,9.37,-37.86,11.05,8.41,16.9
3304,17.25,9.37,72.37,10.16,8.95,16.19
3305,17.25,9.37,-70.8,10.53,8.68,15.99
3306,17.25,9.37,-49.85,11.93,7.55,16.4
3307,17.25,9.37,-55.18,10.11,9.31,16.59
3308,17.25,9.37,-51.12,10.7,8.72,16.61
3309,17.25,9.37,68.89,10.81,8.42,15.78
3310,17.25,9.37,-63.23,11.54,7.88,15.99
3311,17.25,9.37,27.36,10.15,8.86,15.81
3312,17.25,9.37,-66.32,10.66,8.44,15.57
3313,17.25,9.37,53.42,11.34,8.7,17.42
3314,17.25,9.37,-75.04,10.38,8.87,16.36
3315,17.25,9.37,58.35,10.3,9.2,17.19
3316,17.25,9.37,21.98,11.93,8.01,16.9
3317,17.25,9.37,-51.41,11.71,7.87,16.28
3318,17.25,9.37,26.38,10.17,9.01,16.52
3319,17.25,9.37,-70.74,11.68,7.86,16.52
3320,17.25,9.37,-8.93,11.46,8.53,17.23
3321,17.25,9.37,-80.99,12.86,7.7,17.28
3322,17.25,9.37,-43.2,10.7,8.53,14.9
3323,17.25,9.37,-68.24,10.41,8.85,16.44
3324,17.25,9.37,-8.13,9.81,9.54,15.99
3325,17.25,9.37,-43.82,12.19,7.74,17.49
3326,17.25,9.37,-6.12,10.33,8.61,14.9
3327,17.25,9.37,-40.26,10.76,8.5,16.69
3328,17.25,9.37,80.64,10.98,8.32,16.61
3329,17.25,9.37,73.84,11.09,8.09,15.9
3330,17.25,9.37,43.98,10.6,8.66,16.11
3331,17.25,9.37,50.46,11.03,8.64,17.4
3332,17.25,9.37,-56.49,10.59,8.57,15.99
3333,17.25,9.37,-32.41,11.53,7.82,15.9
3334,17.25,9.37,43.45,10.1,9.06,15.36
3335,17.25,9.37,-73.32,11.74,7.87,16.49
3336,17.0,9.3,-50.22,10.04,8.87,15.49
3337,17.0,9.3,73.84,10.1,8.75,15.69
3338,17.0,9.3,-50.14,10.13,8.8,15.61
3339,17.0,9.3,75.99,10.09,9.05,15.78
3340,17.0,9.3,51.89,10.72,8.39,15.99
3341,17.0,9.3,-73.98,10.78,8.63,17.19
3342,17.0,9.3,23.08,10.29,9.08,17.11
3343,17.0,9.3,-61.26,11.27,8.18,16.09
3344,17.0,9.3,21.8,12.29,8.18,18.62
3345,17.0,9.3,6.72,10.31,9.17,16.8
3346,17.0,9.3,-77.52,10.2,8.65,15.67
3347,17.0,9.3,-86.24,9.92,8.96,15.36
3348,17.0,9.3,-38.95,9.89,9.18,16.09
3349,17.0,9.3,78.56,10.2,8.69,15.61
3350,17.0,9.3,-35.56,12.89,6.95,15.69
3351,17.0,9.3,-73.24,10.37,8.68,16.73
3352,17.0,9.3,-81.44,11.62,8.21,16.19
3353,17.0,9.3,-28.24,9.77,9.04,15.4
3354,17.0,9.3,32.73,13.88,7.25,18.71
3355,17.0,9.3,15.72,11.85,8.16,16.5
3356,17.0,9.3,58.23,9.98,8.89,15.78
3357,17.0,9.3,38.4,12.27,7.72,17.62
3358,17.0,9.3,89.96,10.06,8.94,16.19
3359,17.0,9.3,-25.65,10.24,8.59,15.07
3360,17.0,9.3,-57.57,10.89,8.05,15.9
3361,17.0,9.3,-20.92,11.95,8.17,17.47
3362,17.0,9.3,-85.78,12.22,7.29,16.69
3363,17.0,9.3,56.07,10.05,9.0,16.61
3364,17.0,9.3,-79.85,11.33,7.94,15.9
3365,17.0,9.3,25.27,10.28,8.63,15.81
3366,17.0,9.3,-62.58,9.97,8.8,15.31
3367,17.0,9.3,-29.27,10.27,8.77,15.49
3368,17.0,9.3,-64.24,9.53,9.33,16.19
3369,17.0,9.3,27.39,10.17,9.04,17.02
3370,17.0,9.3,32.82,10.63,8.51,15.9
3371,17.0,9.3,53.31,10.67,8.27,15.19
3372,17.0,9.3,-49.93,10.2,9.3,17.21
3373,17.0,9.3,-26.35,10.07,9.01,16.61
3374,17.0,9.3,39.28,11.06,8.23,16.71
3375,17.0,9.3,70.45,13.14,7.2,17.61
3376,17.0,9.3,-66.06,10.3,8.8,15.36
3377,17.0,9.3,-58.17,10.69,8.38,15.99
3378,17.0,9.3,-34.83,12.32,7.96,18.11
3379,17.0,9.3,60.75,9.89,8.87,15.19
3380,17.0,9.3,-24.45,10.83,8.83,17.02
3381,17.0,9.3,-45.27,10.59,8.24,14.49
3382,17.0,9.3,39.22,10.48,8.5,16.11
3383,16.75,9.24,75.64,11.05,8.09,15.99
3384,16.75,9.24,-61.91,12.62,6.96,16.19
3385,16.75,9.24,-12.27,10.57,8.3,15.69
3386,16.75,9.24,-54.53,10.55,8.31,15.28
3387,16.75,9.24,4.54,11.94,7.55,16.5
3388,16.75,9.24,-1.23,10.38,8.95,17.61
3389,16.75,9.24,38.07,11.52,7.88,16.19
3390,16.75,9.24,-13.96,10.33,8.7,16.73
3391,16.75,9.24,70.79,10.13,8.65,15.49
3392,16.75,9.24,-71.66,10.24,8.78,15.9
3393,16.75,9.24,37.3,10.58,8.39,15.67
3394,16.75,9.24,-20.53,9.5,9.13,15.19
3395,16.75,9.24,26.38,11.24,7.88,15.49
3396,16.75,9.24,-62.71,12.14,7.84,17.4
3397,16.75,9.24,62.12,11.14,7.9,16.19
3398,16.75,9.24,-54.74,11.15,7.96,15.61
3399,16.75,9.24,-75.16,9.78,8.84,14.9
3400,16.75,9.24,-17.07,10.92,8.03,16.49
3401,16.75,9.24,22.43,10.83,8.5,15.31
3402,16.75,9.24,-41.4,10.23,8.62,15.61
3403,16.75,9.24,-56.52,9.78,8.84,14.61
3404,16.75,9.24,-84.52,10.18,8.53,15.19
3405,16.75,9.24,47.17,9.63,9.09,15.07
3406,16.75,9.24,79.18,10.63,8.14,14.95
3407,16.75,9.24,-27.53,11.67,8.82,18.31
3408,16.75,9.24,-84.55,10.03,8.71,14.9
3409,16.75,9.24,-82.19,11.3,8.38,16.69
3410,16.75,9.24,-87.79,16.4,6.83,18.28
3411,16.75,9.24,-55.07,11.31,8.28,16.88
3412,16.75,9.24,-66.93,10.48,8.26,14.78
3413,16.75,9.24,-56.06,10.6,8.73,16.02
3414,16.75,9.24,-39.04,11.49,7.63,15.49
3415,16.75,9.24,-43.71,12.12,7.56,17.3
3416,16.75,9.24,-13.11,9.82,9.27,16.61
3417,16.75,9.24,-49.77,10.01,8.8,15.81
3418,16.75,9.24,-42.98,10.76,8.21,16.49
3419,16.75,9.24,-77.49,10.71,8.23,15.57
3420,16.75,9.24,-42.4,9.62,9.14,15.61
3421,16.75,9.24,-47.58,9.6,9.46,17.31
3422,16.75,9.24,83.55,10.2,8.56,15.16
3423,16.75,9.24,-14.51,10.68,8.49,17.62
3424,16.75,9.24,-22.65,10.98,8.34,15.69
3425,16.75,9.24,67.76,11.04,7.89,15.49
3426,16.75,9.24,-63.39,10.2,8.77,16.19
3427,16.75,9.24,81.21,9.66,9.13,15.49
3428,16.75,9.24,-28.02,10.41,8.92,16.99
3429,16.75,9.24,-1.36,9.61,9.16,15.78
3430,16.75,9.24,-45.59,10.05,8.78,15.28
3431,16.75,9.24,-55.53,10.5,8.29,14.86
3432,16.75,9.24,10.89,10.36,8.63,15.69
3433,16.75,9.24,20.98,10.21,9.38,17.23
3434,16.75,9.24,66.58,9.71,8.97,14.66
3435,16.75,9.24,-66.77,11.54,7.91,17.85
3436,16.75,9.24,-32.52,10.46,8.59,15.9
3437,16.75,9.24,24.63,10.3,8.44,15.16
3438,16.75,9.24,46.1,12.72,7.41,16.69
3439,16.75,9.24,-89.7,10.12,8.69,15.49
3440,16.75,9.24,-51.83,10.34,8.43,15.19
3441,16.75,9.24,-17.79,15.11,6.49,18.11
3442,16.75,9.24,-56.42,10.49,8.63,16.78
3443,16.75,9.24,-55.45,10.23,8.39,14.49
3444,16.75,9.24,-74.43,10.98,8.28,16.59
3445,16.75,9.24,6.96,12.07,8.12,17.09
3446,16.75,9.24,66.57,10.16,8.92,17.52
3447,16.75,9.24,38.53,10.24,8.53,15.19
3448,16.5,9.17,-40.14,11.62,7.58,15.9
3449,16.5,9.17,-68.72,10.51,8.2,15.9
3450,16.5,9.17,-19.74,13.76,6.42,16.78
3451,16.5,9.17,-88.22,10.73,8.12,15.78
3452,16.5,9.17,-23.46,11.71,7.84,17.11
3453,16.5,9.17,-69.35,10.33,8.53,16.52
3454,16.5,9.17,-50.66,11.1,7.68,15.28
3455,16.5,9.17,-39.21,10.07,8.4,14.49
3456,16.5,9.17,-25.5,9.92,8.68,15.49
3457,16.5,9.17,61.67,9.9,8.69,14.61
3458,16.5,9.17,-42.55,10.68,8.21,16.31
3459,16.5,9.17,-45.62,11.64,7.8,16.99
3460,16.5,9.17,-21.93,10.33,8.43,15.07
3461,16.5,9.17,-58.93,9.91,8.8,15.09
3462,16.5,9.17,-77.21,10.34,8.49,15.99
3463,16.5,9.17,-78.31,11.76,7.59,17.02
3464,16.5,9.17,76.01,9.74,9.14,16.52
3465,16.5,9.17,85.41,9.74,8.79,14.9
3466,16.5,9.17,-62.83,10.57,8.42,16.11
3467,16.5,9.17,-39.4,10.58,8.61,16.8
3468,16.5,9.17,-29.59,10.76,8.02,15.31
3469,16.5,9.17,-23.32,9.72,9.04,15.49
3470,16.5,9.17,-42.59,11.29,7.68,15.9
3471,16.5,9.17,15.32,9.83,8.69,15.07
3472,16.5,9.17,82.53,10.02,8.55,15.19
3473,16.5,9.17,-79.15,9.72,8.83,14.66
3474,16.5,9.17,-46.58,10.39,8.28,16.02
3475,16.5,9.17,-68.59,10.13,8.63,15.69
3476,16.5,9.17,-63.3,10.62,8.34,16.49
3477,16.5,9.17,-45.77,10.04,8.7,15.28
3478,16.5,9.17,-83.71,9.56,9.14,15.49
3479,16.5,9.17,22.91,11.03,7.93,15.19
3480,16.5,9.17,-43.98,9.82,8.76,15.49
3481,16.5,9.17,87.14,9.94,9.4,17.26
3482,16.5,9.17,-1.88,10.56,8.09,14.78
3483,16.5,9.17,-33.44,11.22,7.74,15.99
3484,16.5,9.17,30.74,11.16,8.32,17.11
3485,16.5,9.17,-61.95,10.05,8.58,15.19
3486,16.5,9.17,65.21,11.13,8.54,17.67
3487,16.5,9.17,-25.51,10.6,8.23,15.07
3488,16.5,9.17,-18.69,10.13,8.41,14.78
3489,16.5,9.17,55.94,10.77,7.91,14.28
3490,16.5,9.17,-62.04,10.04,9.13,16.31
3491,16.5,9.17,-0.81,9.96,8.73,16.31
3492,16.5,9.17,-88.21,10.19,8.48,15.49
3493,16.5,9.17,-4.06,9.98,8.66,15.19
3494,16.5,9.17,84.2,9.81,8.64,14.49
3495,16.5,9.17,-76.94,10.0,8.82,16.61
3496,16.5,9.17,-34.62,10.11,8.54,15.49
3497,16.5,9.17,-18.0,12.28,7.23,16.59
3498,16.5,9.17,-52.82,12.75,7.06,17.62
3499,16.5,9.17,16.92,10.88,8.51,17.52
3500,16.5,9.17,84.42,10.76,8.45,16.07
3501,16.5,9.17,39.11,10.24,8.83,15.99
3502,16.5,9.17,-49.42,11.0,7.88,16.31
3503,16.5,9.17,-68.53,10.46,8.43,15.99
3504,16.5,9.17,81.84,10.31,8.9,16.31
3505,16.25,9.1,88.01,10.28,8.15,14.69
3506,16.25,9.1,-84.77,12.03,7.72,18.11
3507,16.25,9.1,-57.59,10.69,8.12,15.36
3508,16.25,9.1,-81.97,9.9,8.46,14.36
3509,16.25,9.1,-38.27,12.13,7.25,16.4
3510,16.25,9.1,-22.21,11.3,7.55,15.36
3511,16.25,9.1,24.26,10.47,8.48,15.69
3512,16.25,9.1,27.81,10.07,8.78,15.3
3513,16.25,9.1,-36.98,10.26,8.34,15.4
3514,16.25,9.1,-42.03,10.18,8.26,14.49
3515,16.25,9.1,58.17,10.21,8.54,15.8
3516,16.25,9.1,37.78,10.35,8.33,13.95
3517,16.25,9.1,82.39,10.07,8.51,15.61
3518,16.25,9.1,37.88,11.08,7.64,14.36
3519,16.25,9.1,85.01,10.24,8.47,15.78
3520,16.25,9.1,-88.43,10.96,7.84,15.81
3521,16.25,9.1,-63.74,10.16,8.54,16.09
3522,16.25,9.1,54.36,11.98,7.86,17.59
3523,16.25,9.1,29.07,10.15,8.66,15.9
3524,16.25,9.1,-67.72,12.6,6.84,15.49
3525,16.25,9.1,-26.27,9.73,8.74,14.61
3526,16.25,9.1,7.37,11.58,7.5,15.67
3527,16.25,9.1,-76.44,10.78,7.98,15.78
3528,16.25,9.1,-38.46,9.7,8.74,14.69
3529,16.25,9.1,31.28,9.75,8.74,14.19
3530,16.25,9.1,-87.97,10.4,8.51,15.36
3531,16.25,9.1,-60.92,11.86,7.83,18.11
3532,16.25,9.1,82.68,9.94,8.67,15.9
3533,16.25,9.1,47.73,9.68,8.8,15.49
3534,16.25,9.1,80.8,9.52,8.85,14.49
3535,16.25,9.1,-18.82,10.23,8.4,14.99
3536,16.25,9.1,50.87,10.04,8.62,15.07
3537,16.25,9.1,-73.45,9.33,9.03,14.78
3538,16.25,9.1,26.49,10.53,8.71,14.99
3539,16.25,9.1,30.46,9.85,8.95,16.3
3540,16.25,9.1,-42.4,12.07,7.01,15.9
3541,16.25,9.1,-73.63,11.38,7.51,14.19
3542,16.25,9.1,-6.56,10.5,8.4,15.97
3543,16.25,9.1,40.5,10.57,8.22,16.19
3544,16.25,9.1,39.03,9.98,9.25,16.11
3545,16.25,9.1,-50.42,10.29,8.18,14.78
3546,16.25,9.1,72.67,9.59,8.74,14.86
3547,16.25,9.1,-75.11,11.1,7.95,15.78
3548,16.25,9.1,-54.32,12.61,7.22,16.99
3549,16.25,9.1,88.18,10.17,8.45,15.28
3550,16.25,9.1,26.38,10.0,9.14,16.61
3551,16.25,9.1,-62.96,9.66,8.68,14.49
3552,16.25,9.1,-49.82,10.75,8.29,15.78
3553,16.25,9.1,-53.42,9.43,9.0,15.07
3554,16.25,9.1,79.62,10.67,8.31,16.02
3555,16.25,9.1,54.68,10.7,8.24,15.99
3556,16.25,9.1,-54.78,10.91,8.49,16.07
3557,16.25,9.1,85.85,11.06,7.9,16.52
3558,16.25,9.1,75.94,9.42,8.93,14.69
3559,16.25,9.1,-47.26,12.92,7.51,16.28
3560,16.25,9.1,-50.18,10.32,8.3,14.78
3561,16.25,9.1,-48.85,10.01,8.4,14.78
3562,16.0,9.03,-32.74,12.18,7.36,16.99
3563,16.0,9.03,-22.18,10.41,8.2,16.19
3564,16.0,9.03,-40.58,9.98,8.44,14.9
3565,16.0,9.03,-37.44,10.19,8.24,14.28
3566,16.0,9.03,80.2,10.11,8.45,14.99
3567,16.0,9.03,-56.55,9.55,9.02,15.78
3568,16.0,9.03,78.16,11.6,8.39,16.19
3569,16.0,9.03,7.98,9.88,8.56,16.02
3570,16.0,9.03,-41.44,9.94,8.64,14.49
3571,16.0,9.03,-54.5,9.88,8.48,14.66
3572,16.0,9.03,82.13,9.71,8.63,15.28
3573,16.0,9.03,7.81,9.8,8.8,15.69
3574,16.0,9.03,-54.47,9.69,8.48,14.61
3575,16.0,9.03,-25.44,9.91,8.6,15.57
3576,16.0,9.03,74.43,10.24,8.0,13.78
3577,16.0,9.03,-89.82,10.95,7.76,14.9
3578,16.0,9.03,-69.29,9.33,9.0,15.11
3579,16.0,9.03,-4.67,10.45,8.2,16.02
3580,16.0,9.03,-46.7,9.79,8.63,15.61
3581,16.0,9.03,-1.28,9.89,8.53,15.49
3582,16.0,9.03,77.18,10.83,8.5,17.94
3583,16.0,9.03,68.16,10.11,8.21,14.78
3584,16.0,9.03,79.96,10.92,7.65,14.07
3585,16.0,9.03,-31.03,12.44,7.23,18.11
3586,16.0,9.03,-25.12,9.28,8.93,14.36
3587,16.0,9.03,69.99,10.15,8.85,16.0
3588,16.0,9.03,35.31,10.42,8.24,16.5
3589,16.0,9.03,-38.83,10.16,8.21,14.78
3590,16.0,9.03,-31.4,10.06,8.32,15.4
3591,16.0,9.03,-49.43,10.1,8.26,14.49
3592,16.0,9.03,-61.95,9.97,8.43,14.99
3593,16.0,9.03,70.17,9.81,8.55,15.19
3594,16.0,9.03,72.87,10.68,8.22,15.07
3595,16.0,9.03,-69.07,11.4,7.73,16.69
3596,16.0,9.03,-7.59,9.66,9.04,15.9
3597,16.0,9.03,-39.44,10.95,7.62,15.19
3598,16.0,9.03,76.29,10.56,8.19,16.52
3599,16.0,9.03,59.53,9.53,8.9,14.57
3600,16.0,9.03,-26.34,10.54,8.03,15.5
3601,16.0,9.03,-39.17,9.69,8.7,15.61
3602,16.0,9.03,59.21,10.14,8.32,15.69
3603,16.0,9.03,-18.72,11.11,7.99,16.4
3604,16.0,9.03,77.61,10.01,8.5,15.69
3605,16.0,9.03,-75.65,11.09,7.58,15.36
3606,15.75,8.96,46.07,11.17,7.53,16.61
3607,15.75,8.96,-36.63,11.12,7.6,15.36
3608,15.75,8.96,9.8,10.41,8.4,15.69
3609,15.75,8.96,-6.76,9.77,8.55,15.61
3610,15.75,8.96,26.76,9.94,8.93,16.16
3611,15.75,8.96,11.69,9.81,8.34,14.49
3612,15.75,8.96,-61.28,10.28,8.1,15.49
3613,15.75,8.96,-68.24,9.67,8.87,15.88
3614,15.75,8.96,74.15,9.74,8.36,14.07
3615,15.75,8.96,59.26,10.43,7.88,14.78
3616,15.75,8.96,-83.39,9.75,9.12,17.11
3617,15.75,8.96,-10.61,9.95,8.3,14.99
3618,15.75,8.96,-62.89,9.65,8.59,14.57
3619,15.75,8.96,-75.33,9.82,8.45,14.45
3620,15.75,8.96,-84.68,10.09,8.22,15.19
